Name,Level,Department,Year,Non-Resident M,Non-Resident F,Unknown M,Unknown F,Hispanic M,Hispanic F,American Indian M,American Indian F,Asian M,Asian F,Black M,Black F,Pacific Islander M,Pacific Islander F,White M,White F,TwoorMore M,TwoorMore F,Total M,Total F,Total O,Total
Portland State University,Undergrad,Mechanical Engineering (B.S.),Junior,7,0,3,0,9,3,0,0,7,2,3,0,0,0,29,1,7,0,65,6,0,71
Portland State University,Undergrad,Mechanical Engineering (B.S.),Senior,20,0,5,1,13,5,1,0,21,1,3,2,3,0,89,14,5,3,160,26,0,186
Portland State University,Grad,Civil and Environmental Engineering (M.E. & M.S.),Master's,7,3,0,0,0,0,0,0,1,0,0,0,0,0,8,6,0,0,16,9,0,25
Portland State University,Grad,Computer Science (M.S.),Master's,20,19,5,1,2,0,0,0,6,1,0,0,0,0,15,2,1,0,49,23,0,72
Portland State University,Grad,Electrical and Computer Engineering (M.S.),Master's,80,49,2,0,2,0,0,0,1,1,0,0,0,0,17,4,0,0,102,54,0,156
Portland State University,Grad,Engineering and Technology Management (M.S.),Master's,10,7,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,12,9,0,21
Portland State University,Grad,Materials Science and Engineering (M.S.),Master's,1,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,7,1,0,8
Portland State University,Grad,Mechanical Engineering (M.E. & M.S.),Master's,2,1,1,0,2,0,0,0,0,0,0,0,0,0,12,1,1,1,18,3,0,21
Portland State University,Grad,Software Engineering (M.S.E.),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portland State University,Grad,Systems Engineering (M.E.),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portland State University,Grad,Civil and Environmental Engineering (Ph.D.),Doctoral,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10,2,0,12
Portland State University,Grad,Computer Science (Ph.D.),Doctoral,9,4,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,19,4,0,23
Portland State University,Grad,Electrical and Computer Engr. (Ph.D.),Doctoral,10,2,0,0,0,0,0,0,2,1,0,0,0,0,6,0,0,0,18,3,0,21
Portland State University,Grad,Mechanical Engineering (Ph.D),Doctoral,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,6,0,0,6
Portland State University,Grad,Technology Management (Ph.D.),Doctoral,9,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,6,0,16
Princeton University,Undergrad,Chemical and Biological Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Chemical and Biological Engineering (B.S.),Sophomore,0,2,2,3,0,0,1,0,3,8,1,3,0,0,4,7,1,0,12,23,0,35
Princeton University,Undergrad,Chemical and Biological Engineering (B.S.),Junior,2,3,0,0,0,1,0,0,2,2,3,3,0,0,3,5,1,1,11,15,0,26
Princeton University,Undergrad,Chemical and Biological Engineering (B.S.),Senior,2,0,0,0,3,4,0,0,5,9,2,0,0,0,6,6,2,1,20,20,0,40
Princeton University,Undergrad,Civil and Environmental Engineering (B.S),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Civil and Environmental Engineering (B.S),Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Civil and Environmental Engineering (B.S),Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Civil and Environmental Engineering (B.S),Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Civil and Environmental Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Civil and Environmental Engineering (B.S.),Sophomore,2,2,0,0,0,1,0,0,0,5,1,1,0,0,6,9,0,1,9,19,0,28
Princeton University,Undergrad,Civil and Environmental Engineering (B.S.),Junior,2,3,0,0,0,2,0,0,0,1,0,2,0,0,4,4,0,0,6,12,0,18
Princeton University,Undergrad,Civil and Environmental Engineering (B.S.),Senior,1,3,0,1,0,2,0,0,1,1,0,2,0,0,5,7,0,0,7,16,0,23
Princeton University,Undergrad,Computer Science (B.S. and B.A.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Computer Science (B.S. and B.A.),Sophomore,14,5,0,2,2,3,0,0,25,17,1,4,0,0,16,7,8,0,66,38,0,104
Princeton University,Undergrad,Computer Science (B.S. and B.A.),Junior,21,8,1,4,9,1,0,0,30,23,7,3,1,0,34,12,5,1,108,52,0,160
Princeton University,Undergrad,Computer Science (B.S. and B.A.),Senior,10,12,2,0,9,5,0,0,37,22,4,2,0,0,31,12,3,0,96,53,0,149
Princeton University,Undergrad,Electrical Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Electrical Engineering (B.S.),Sophomore,6,1,2,2,1,2,0,0,6,9,1,0,0,0,7,5,1,1,24,20,0,44
Princeton University,Undergrad,Electrical Engineering (B.S.),Junior,4,2,0,0,1,0,0,0,8,1,0,0,0,0,4,3,0,0,17,6,0,23
Princeton University,Undergrad,Electrical Engineering (B.S.),Senior,7,0,1,0,3,3,0,0,8,5,1,0,0,0,14,3,2,0,36,11,0,47
Princeton University,Undergrad,Freshman Engineering,Freshmen,34,25,0,4,24,12,2,0,63,56,16,14,1,0,69,49,7,6,216,166,0,382
Princeton University,Undergrad,Freshman Engineering,Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Freshman Engineering,Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Freshman Engineering,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Mechanical and Aerospace Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Mechanical and Aerospace Engineering (B.S.),Sophomore,10,3,0,0,9,3,0,0,5,4,3,0,0,0,15,11,0,0,42,21,-63,0
Princeton University,Undergrad,Mechanical and Aerospace Engineering (B.S.),Junior,10,2,0,0,5,1,0,0,3,7,2,3,0,0,20,6,4,0,44,19,-63,0
Princeton University,Undergrad,Mechanical and Aerospace Engineering (B.S.),Senior,6,5,2,0,4,0,0,0,5,4,1,1,0,0,20,4,1,0,39,14,-53,0
Princeton University,Undergrad,Mechanical and Aerospace Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Mechanical and Aerospace Engineering (B.S.),Sophomore,10,3,0,0,9,3,0,0,5,4,3,0,0,0,15,11,0,0,42,21,0,63
Princeton University,Undergrad,Mechanical and Aerospace Engineering (B.S.),Junior,10,2,0,0,5,1,0,0,3,7,2,3,0,0,20,6,4,0,44,19,0,63
Princeton University,Undergrad,Mechanical and Aerospace Engineering (B.S.),Senior,6,5,2,0,4,0,0,0,5,4,1,1,0,0,20,4,1,0,39,14,0,53
Princeton University,Undergrad,Operations Research and Financial Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Undergrad,Operations Research and Financial Engineering (B.S.),Sophomore,9,2,1,0,4,0,0,0,15,10,2,0,0,0,19,5,3,1,53,18,0,71
Princeton University,Undergrad,Operations Research and Financial Engineering (B.S.),Junior,9,5,5,0,3,1,0,0,17,10,1,1,0,0,17,5,3,0,55,22,0,77
Princeton University,Undergrad,Operations Research and Financial Engineering (B.S.),Senior,9,1,0,0,1,3,0,0,17,11,1,0,0,0,14,8,1,0,43,23,0,66
Princeton University,Grad,Chemical and Biological Engineering (M.S.E. and M.ENG),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Grad,Civil and Environmental Engineering (M.S.E. and M.ENG),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Grad,Civil and Environmental Engineering (M.S.E. and M.ENG),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Grad,Computer Science (M.S.E and M.ENG),Master's,5,7,1,1,1,1,0,0,5,5,2,0,0,0,3,2,0,0,17,16,0,33
Princeton University,Grad,Electrical Engineering (no Master Degree),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Grad,Mechanical and Aerospace Engineering (M.S.E. and M.ENG),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Grad,Mechanical and Aerospace Engineering (M.S.E. and M.ENG),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Grad,Operations Research and Financial Engineering (M.S.E.),Master's,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
Princeton University,Grad,Chemical and Biological Engineering (Ph.D.),Doctoral,14,11,4,0,3,1,0,0,9,5,2,0,0,0,26,13,2,1,60,31,0,91
Princeton University,Grad,Civil and Environmental Engineering (Ph.D.),Doctoral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Grad,Civil and Environmental Engineering (Ph.D.),Doctoral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Grad,Computer Science (Ph.D.),Doctoral,70,23,9,1,0,4,0,0,11,3,1,0,0,0,33,7,0,0,124,38,0,162
Princeton University,Grad,Electrical Engineering (Ph.D.),Doctoral,102,17,2,0,2,1,0,0,10,4,0,0,0,0,23,3,1,0,140,25,0,165
Princeton University,Grad,Mechanical and Aerospace Engineering (Ph.D.),Doctoral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Grad,Mechanical and Aerospace Engineering (Ph.D.),Doctoral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,Grad,Operations Research and Financial Engineering (Ph.D.),Doctoral,32,14,0,0,1,0,0,0,2,3,1,1,0,0,4,0,0,0,40,18,0,58
"University of Puerto Rico, Mayaguez Campus",Undergrad,Chemical Engineering (B.S.),Freshmen,0,0,0,0,57,68,0,0,0,0,0,0,0,0,0,0,0,0,57,68,0,125
"University of Puerto Rico, Mayaguez Campus",Undergrad,Chemical Engineering (B.S.),Sophomore,0,0,0,0,41,53,0,0,0,0,0,0,0,0,0,0,0,0,41,53,0,94
"University of Puerto Rico, Mayaguez Campus",Undergrad,Chemical Engineering (B.S.),Junior,0,0,0,0,49,60,0,0,0,0,0,0,0,0,0,0,0,0,49,60,0,109
"University of Puerto Rico, Mayaguez Campus",Undergrad,Chemical Engineering (B.S.),Senior,0,0,0,0,173,195,0,0,0,0,0,0,0,0,0,0,0,0,173,195,0,368
"University of Puerto Rico, Mayaguez Campus",Undergrad,Civil Engineering (B.S.),Freshmen,0,0,0,0,53,21,0,0,0,0,0,0,0,0,0,0,0,0,53,21,0,74
"University of Puerto Rico, Mayaguez Campus",Undergrad,Civil Engineering (B.S.),Sophomore,0,0,0,0,37,11,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,48
"University of Puerto Rico, Mayaguez Campus",Undergrad,Civil Engineering (B.S.),Junior,0,0,0,0,56,26,0,0,0,0,0,0,0,0,0,0,0,0,56,26,0,82
"University of Puerto Rico, Mayaguez Campus",Undergrad,Civil Engineering (B.S.),Senior,0,0,0,0,190,65,0,0,0,0,0,0,0,0,0,0,0,0,190,65,0,255
"University of Puerto Rico, Mayaguez Campus",Undergrad,Computer Engineering (B.S.),Freshmen,0,0,0,0,79,14,0,0,0,0,0,0,0,0,0,0,0,0,79,14,0,93
"University of Puerto Rico, Mayaguez Campus",Undergrad,Computer Engineering (B.S.),Sophomore,0,0,0,0,77,5,0,0,0,0,0,0,0,0,0,0,0,0,77,5,0,82
"University of Puerto Rico, Mayaguez Campus",Undergrad,Computer Engineering (B.S.),Junior,0,0,0,0,84,13,0,0,0,0,0,0,0,0,0,0,0,0,84,13,0,97
"University of Puerto Rico, Mayaguez Campus",Undergrad,Computer Engineering (B.S.),Senior,0,0,0,0,264,53,0,0,0,0,0,0,0,0,0,0,0,0,264,53,0,317
"University of Puerto Rico, Mayaguez Campus",Undergrad,Electrical Engineering (B.S.),Freshmen,0,0,0,0,66,10,0,0,0,0,0,0,0,0,0,0,0,0,66,10,0,76
"University of Puerto Rico, Mayaguez Campus",Undergrad,Electrical Engineering (B.S.),Sophomore,0,0,0,0,72,14,0,0,0,0,0,0,0,0,0,0,0,0,72,14,0,86
"University of Puerto Rico, Mayaguez Campus",Undergrad,Electrical Engineering (B.S.),Junior,0,0,0,0,93,12,0,0,0,0,0,0,0,0,0,0,0,0,93,12,0,105
"University of Puerto Rico, Mayaguez Campus",Undergrad,Electrical Engineering (B.S.),Senior,0,0,0,0,330,43,0,0,0,0,0,0,0,0,0,0,0,0,330,43,0,373
"University of Puerto Rico, Mayaguez Campus",Undergrad,Engineering in Computer Sciences,Freshmen,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,16
"University of Puerto Rico, Mayaguez Campus",Undergrad,Engineering in Computer Sciences,Sophomore,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,34
"University of Puerto Rico, Mayaguez Campus",Undergrad,Engineering in Computer Sciences,Junior,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,27
"University of Puerto Rico, Mayaguez Campus",Undergrad,Engineering in Computer Sciences,Senior,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,31
"University of Puerto Rico, Mayaguez Campus",Undergrad,Industrial Engineering (B.S.),Freshmen,0,0,0,0,39,52,0,0,0,0,0,0,0,0,0,0,0,0,39,52,0,91
"University of Puerto Rico, Mayaguez Campus",Undergrad,Industrial Engineering (B.S.),Sophomore,0,0,0,0,34,48,0,0,0,0,0,0,0,0,0,0,0,0,34,48,0,82
"University of Puerto Rico, Mayaguez Campus",Undergrad,Industrial Engineering (B.S.),Junior,0,0,0,0,61,47,0,0,0,0,0,0,0,0,0,0,0,0,61,47,0,108
"University of Puerto Rico, Mayaguez Campus",Undergrad,Industrial Engineering (B.S.),Senior,0,0,0,0,190,119,0,0,0,0,0,0,0,0,0,0,0,0,190,119,0,309
"University of Puerto Rico, Mayaguez Campus",Undergrad,Mechanical Engineering (B.S.),Freshmen,0,0,0,0,109,33,0,0,0,0,0,0,0,0,0,0,0,0,109,33,0,142
"University of Puerto Rico, Mayaguez Campus",Undergrad,Mechanical Engineering (B.S.),Sophomore,0,0,0,0,127,28,0,0,0,0,0,0,0,0,0,0,0,0,127,28,0,155
"University of Puerto Rico, Mayaguez Campus",Undergrad,Mechanical Engineering (B.S.),Junior,0,0,0,0,144,43,0,0,0,0,0,0,0,0,0,0,0,0,144,43,0,187
"University of Puerto Rico, Mayaguez Campus",Undergrad,Mechanical Engineering (B.S.),Senior,0,0,0,0,469,96,0,0,0,0,0,0,0,0,0,0,0,0,469,96,0,565
"University of Puerto Rico, Mayaguez Campus",Undergrad,Software Engineering,Freshmen,0,0,0,0,52,15,0,0,0,0,0,0,0,0,0,0,0,0,52,15,0,67
"University of Puerto Rico, Mayaguez Campus",Undergrad,Software Engineering,Sophomore,0,0,0,0,43,10,0,0,0,0,0,0,0,0,0,0,0,0,43,10,0,53
"University of Puerto Rico, Mayaguez Campus",Undergrad,Software Engineering,Junior,0,0,0,0,51,12,0,0,0,0,0,0,0,0,0,0,0,0,51,12,0,63
"University of Puerto Rico, Mayaguez Campus",Undergrad,Software Engineering,Senior,0,0,0,0,58,8,0,0,0,0,0,0,0,0,0,0,0,0,58,8,0,66
"University of Puerto Rico, Mayaguez Campus",Undergrad,Surveying and Topography (B.S.),Freshmen,0,0,0,0,76,25,0,0,0,0,0,0,0,0,0,0,0,0,76,25,0,101
"University of Puerto Rico, Mayaguez Campus",Undergrad,Surveying and Topography (B.S.),Sophomore,0,0,0,0,56,26,0,0,0,0,0,0,0,0,0,0,0,0,56,26,0,82
"University of Puerto Rico, Mayaguez Campus",Undergrad,Surveying and Topography (B.S.),Junior,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,0,0,0,39,13,0,52
"University of Puerto Rico, Mayaguez Campus",Undergrad,Surveying and Topography (B.S.),Senior,0,0,0,0,83,20,0,0,0,0,0,0,0,0,0,0,0,0,83,20,0,103
"University of Puerto Rico, Mayaguez Campus",Grad,Bioengineering (M.E),Master's,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"University of Puerto Rico, Mayaguez Campus",Grad,Bioengineering Sciences (M.S),Master's,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"University of Puerto Rico, Mayaguez Campus",Grad,Chemical Engineering (M.E),Master's,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
"University of Puerto Rico, Mayaguez Campus",Grad,Chemical Engineering (M.S.),Master's,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,12
"University of Puerto Rico, Mayaguez Campus",Grad,Civil Engineering (M.E.),Master's,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,31
"University of Puerto Rico, Mayaguez Campus",Grad,Civil Engineering (M.S.),Master's,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,32
"University of Puerto Rico, Mayaguez Campus",Grad,Computer Engineering (M.E.),Master's,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
"University of Puerto Rico, Mayaguez Campus",Grad,Computer Engineering (M.S.),Master's,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,8
"University of Puerto Rico, Mayaguez Campus",Grad,Electrical Engineering (M.E.),Master's,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
"University of Puerto Rico, Mayaguez Campus",Grad,Electrical Engineering (M.S.),Master's,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,20
"University of Puerto Rico, Mayaguez Campus",Grad,Engineering Materials (M.E.),Master's,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"University of Puerto Rico, Mayaguez Campus",Grad,Industrial Engineering (M.E.),Master's,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,10
"University of Puerto Rico, Mayaguez Campus",Grad,Industrial Engineering (M.S.),Master's,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10
"University of Puerto Rico, Mayaguez Campus",Grad,Material Sciences (M.S),Master's,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11
"University of Puerto Rico, Mayaguez Campus",Grad,Mechanical Engineering (M.E.),Master's,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4
"University of Puerto Rico, Mayaguez Campus",Grad,Mechanical Engineering (M.S.),Master's,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,22
"University of Puerto Rico, Mayaguez Campus",Grad,Bioengineering (Ph.D.),Doctoral,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,20
"University of Puerto Rico, Mayaguez Campus",Grad,Chemical Engineering (Ph.D.),Doctoral,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,14
"University of Puerto Rico, Mayaguez Campus",Grad,Civil Engineering (Ph.D.),Doctoral,0,0,0,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,35
"University of Puerto Rico, Mayaguez Campus",Grad,Computing and Information Sciences and Engineering (Ph.D),Doctoral,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,12
"University of Puerto Rico, Mayaguez Campus",Grad,Electrical Engineering (Ph.D.),Doctoral,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,19
"University of Puerto Rico, Mayaguez Campus",Grad,Mechanical Engineering (Ph.D.),Doctoral,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,8
Purdue University Northwest,Undergrad,Civil Engineering,Freshmen,0,0,1,0,9,3,0,0,0,0,0,0,0,0,18,2,0,1,28,6,0,34
Purdue University Northwest,Undergrad,Civil Engineering,Sophomore,0,0,0,0,3,0,0,0,0,0,2,0,0,0,13,3,0,0,18,3,0,21
Purdue University Northwest,Undergrad,Civil Engineering,Junior,3,2,1,0,6,3,1,0,0,0,0,0,0,0,3,3,0,0,14,8,0,22
Purdue University Northwest,Undergrad,Civil Engineering,Senior,3,1,1,0,4,1,0,0,0,0,4,2,0,0,14,6,0,0,26,10,0,36
Purdue University Northwest,Undergrad,Computer Engineering,Freshmen,1,0,0,0,6,0,0,0,0,0,2,0,0,0,7,1,0,0,16,1,0,17
Purdue University Northwest,Undergrad,Computer Engineering,Sophomore,0,0,0,0,2,0,0,0,5,1,1,0,0,0,5,1,0,0,13,2,0,15
Purdue University Northwest,Undergrad,Computer Engineering,Junior,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,11,0,0,11
Purdue University Northwest,Undergrad,Computer Engineering,Senior,1,0,1,0,4,0,0,0,0,0,2,0,0,0,2,1,0,0,10,1,0,11
Purdue University Northwest,Undergrad,Electrical Engineering,Freshmen,0,0,0,1,5,0,0,0,0,0,1,0,0,0,14,1,1,0,21,2,0,23
Purdue University Northwest,Undergrad,Electrical Engineering,Sophomore,1,1,0,0,8,1,0,0,1,0,2,0,0,0,11,2,0,0,23,4,0,27
Purdue University Northwest,Undergrad,Electrical Engineering,Junior,2,1,1,0,4,0,1,0,2,0,1,0,0,0,22,2,0,0,33,3,0,36
Purdue University Northwest,Undergrad,Electrical Engineering,Senior,7,2,1,0,15,0,0,0,2,0,1,0,0,0,33,3,1,0,60,5,0,65
Purdue University Northwest,Undergrad,Mechanical Engineering,Freshmen,1,0,0,0,9,3,0,0,3,1,2,0,0,0,28,3,1,0,44,7,0,51
Purdue University Northwest,Undergrad,Mechanical Engineering,Sophomore,9,0,0,0,7,0,0,0,2,1,0,0,0,0,21,2,2,1,41,4,0,45
Purdue University Northwest,Undergrad,Mechanical Engineering,Junior,9,0,1,0,7,2,0,0,1,0,1,0,0,0,32,4,4,2,55,8,0,63
Purdue University Northwest,Undergrad,Mechanical Engineering,Senior,12,2,0,0,16,3,0,0,4,1,2,1,0,0,49,14,0,0,83,21,0,104
Purdue University Northwest,Grad,Interdisciplinary Engineering (MSE),Master's,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4
Purdue University Northwest,Grad,Intersdisciplinary Engineering (MSE),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University Northwest,Grad,M.S. Engineering specialization in CE,Master's,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,4
Purdue University Northwest,Grad,M.S. Engineering specialization in ECE,Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University Northwest,Grad,M.S. Engineering specialization in ME,Master's,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Purdue University Northwest,Grad,M.S. in Electrical and Computer Engineering,Master's,21,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,0,32
Purdue University Northwest,Grad,M.S. in Mechanical Engineering,Master's,27,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,29,3,0,32
Purdue University,Undergrad,Aeronautics and Astronautics (B.S.),Freshmen,28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,3,0,32
Purdue University,Undergrad,Aeronautics and Astronautics (B.S.),Sophomore,21,2,2,1,6,0,0,0,7,1,1,0,0,0,74,10,4,1,115,15,0,130
Purdue University,Undergrad,Aeronautics and Astronautics (B.S.),Junior,26,2,7,1,8,0,0,0,14,3,2,0,0,0,145,24,6,2,208,32,0,240
Purdue University,Undergrad,Aeronautics and Astronautics (B.S.),Senior,25,7,13,2,17,2,1,0,37,5,3,0,0,0,206,25,6,3,308,44,0,352
Purdue University,Undergrad,Agricultural Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,Undergrad,Agricultural Engineering (B.S.),Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,0,4
Purdue University,Undergrad,Agricultural Engineering (B.S.),Junior,2,0,1,1,0,0,0,0,0,0,0,0,0,0,11,5,1,1,15,7,0,22
Purdue University,Undergrad,Agricultural Engineering (B.S.),Senior,5,1,1,0,1,1,0,0,1,1,0,0,0,0,28,8,0,0,36,11,0,47
Purdue University,Undergrad,Biological Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,Undergrad,Biological Engineering (B.S.),Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,3,8,0,11
Purdue University,Undergrad,Biological Engineering (B.S.),Junior,5,4,1,0,0,1,0,0,2,2,1,1,0,0,9,11,1,0,19,19,0,38
Purdue University,Undergrad,Biological Engineering (B.S.),Senior,4,6,1,5,3,5,0,0,4,11,1,1,0,0,26,40,0,1,39,69,0,108
Purdue University,Undergrad,Biomedical Engineering (B.S.),Freshmen,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7
Purdue University,Undergrad,Biomedical Engineering (B.S.),Sophomore,6,2,0,0,0,0,0,0,2,7,0,1,0,0,14,8,0,1,22,19,0,41
Purdue University,Undergrad,Biomedical Engineering (B.S.),Junior,3,3,3,1,4,2,0,0,2,5,1,2,0,0,29,23,4,2,46,38,0,84
Purdue University,Undergrad,Biomedical Engineering (B.S.),Senior,3,6,6,2,2,0,0,0,12,11,0,2,0,0,51,49,1,3,75,73,0,148
Purdue University,Undergrad,Chemical Engineering (B.S.),Freshmen,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,3
Purdue University,Undergrad,Chemical Engineering (B.S.),Sophomore,7,2,1,0,1,0,0,0,3,1,3,4,0,0,25,24,3,1,43,32,0,75
Purdue University,Undergrad,Chemical Engineering (B.S.),Junior,15,12,0,0,7,4,0,0,9,4,2,2,0,0,57,39,4,3,94,64,0,158
Purdue University,Undergrad,Chemical Engineering (B.S.),Senior,24,14,6,7,8,6,0,0,24,18,2,1,0,0,113,65,2,4,179,115,0,294
Purdue University,Undergrad,Civil Engineering (B.S.),Freshmen,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3
Purdue University,Undergrad,Civil Engineering (B.S.),Sophomore,7,3,1,0,3,4,0,0,4,1,1,2,0,0,40,18,1,1,57,29,0,86
Purdue University,Undergrad,Civil Engineering (B.S.),Junior,19,3,4,1,6,2,0,0,3,3,2,2,0,0,69,24,4,2,107,37,0,144
